"name","year","id","type__001","type__002","type__003","rate","story","director__001","director__002","director__003","actor__001","actor__002","actor__003","actor__004"
"半生缘","1997","1299624","剧情","爱情","","7.8","1930年代的上海，在同一间工厂做工的世钧（黎明）和曼桢（吴倩莲）成为恋人。曼桢早年丧父，姐姐曼璐（梅艳芳）为了养活一家老小，心痛离别恋人去当舞女赚钱，最终嫁给了有妇之夫祝鸿才（葛优）。\n世钧收到告急家书回到南京，方知家人召回只为让其成亲。因为性格上的软弱，也因久等不来曼桢的书信，世钧最终迎娶了他并不喜欢的门当户对的翠芝（吴辰君）。上海这边，不能生育的曼璐为保全自已的地位，设计令曼桢怀上了祝鸿才的孩子，葬送了曼桢与世钧的爱情。曼璐死后，曼桢为了孩子委身祝鸿才。两个有缘无分的人就这样错过情缘。©豆瓣","许鞍华","","","黎明","吴倩莲","梅艳芳","黄磊"
"飞一般爱情小说","1997","1303987","剧情","喜剧","爱情","8","3个男生回港寻找karen——他们共同喜爱的女子，并且约定不用传媒手段，只是单纯依靠自己的力量去寻找，最后的赢家可以与karen在一起。然而在寻找的过程中，Leslie（钟汉良 饰）遇见了同名的女子Leslie（李绮红 饰），并被她漫不经心的生活态度所吸引；Paul（许志安 饰)偶遇新扎师妹（舒淇 饰），舒淇答应帮许找karen，实际上是在许的陪伴下寻找自己的前男友；笃信佛教的Eddie（林海峰 饰）在求签的指引下每天坐在公车上等待karen，与巴士女司机（伍咏薇 饰）发展出真感情。三对互相吸引的人同度一夜春宵后，女警说出了karen的住址。他们头也不回地奔出旅馆，留下三个面面相觑的女子。他们会找到karen并说出内心的感觉吗？还是珍惜现有的感情与眼前人呢？©豆瓣","叶锦鸿","","","林海峰","伍咏薇","钟汉良","李绮虹"
"阴阳路之我在你左右","1997","1298152","喜剧","恐怖","惊悚","6.6","琛仔（古天乐饰）、紫少（雷宇扬饰）和长发（丁子峻饰）是广播台灵异节目的当红主持人。老板（谷德昭饰）为达收听率不择手段，没有告知三人当年有人因为作该节目暴毙的事。\n一日三人夜晚作节目时接到一个名叫Anita（李蕙敏饰）的少女打来的电话，诉说痛失男友的痛苦。不耐烦的长发让Anita想不开就去跳楼，结果Anita就范。\n此后，三人身边开始不断出现怪事，情况也越来越凶险......©豆瓣","邱礼涛","","","古天乐","雷宇扬","丁子峻","钱嘉乐"
"爱上百分百英雄","1997","1294772","动作","喜剧","","6.4","飞机（郑伊健 饰）本是个上进的警员，在一次行动中杀手天使（方中信 饰）杀死了证人以及飞机的女友后，飞机性情大变。新被调到CID的警察火鸡（陈小春 饰）被安排与飞机拍档，生性乐观的他积极鼓励颓废的飞机，两人友情大增。火鸡遇见了梦中情人小明星小婷（徐若萱 饰），却收到她的求救信息，原来小婷被高利贷抓走了。飞机更认识了小婷的朋友小曼（梁咏琪 饰），小曼跟飞机死去的女友样子几乎一模一样。火鸡为了能接近小婷，提出要保护两个女孩子。当他们4人都沉醉在爱情的甜蜜时，杀手天使计划要杀死四人……©豆瓣","王晶","","","郑伊健","陈小春","梁咏琪","徐若瑄"
"香港制造","1997","1292396","犯罪","剧情","爱情","8.2","有惨淡家境的香港街头小混混中秋（李灿森）虽对未来迷茫，为人却很豪爽讲义气，将总被人欺负的弱智男孩阿龙（李栋泉）当作自己的亲人“罩”着，可是在他被仇家捅成重伤躺在医院时，老大派去运毒的阿龙被人打死。\n而另外两个与他的生命有过交叉的少女——留下两封遗书跳楼自杀的女中学生 阿珊（谭嘉荃）、他爱上的等不到合适肾源医治绝症的濒死少女阿屏（严栩慈）——的“命中注定”，则加重了他青春的绝望。他能走的路，似乎只有听天由命。©豆瓣","陈果","","","李灿森","严栩慈","李栋全","谭嘉荃"
"西厢艳谭","","11758097","","","","","","","","","","","",""
"完全失控","1997","1302258","剧情","","","6.1","本片由两个故事构成，而这两个故事，说的是两种变态心理。当易性癖与死尸整形化妆师的爱情失控后。\n第一个故事讲述的是一个易性癖的男人装扮成女人，成功吸引了一个有老婆的男人。当那个男人的老婆知道情况后，向男人发火了。后来那个男扮女装的男人偷偷进到了那男人的家里，夫妻两回来后吓了一跳。而那个易性癖的男人此时很想知道那男人是否喜欢他，当男人当着妻子的面，对他说：“我喜欢你，但和从前不一样了。”易性癖默默走进了浴室，锁上门，很久没有出来。当警察赶到，浴室门被打开时，他已在浴室里自杀了。他为什么自杀？为何一切来得如此突然？对于一个他喜欢的男人，忽然感觉无法再拥有，他受不了，他一时无法接受这个事实，心情跌到低谷，于是完全失控，选择了死亡。后来他的妈妈说，他是一个好胜心很强的孩子，当发现他把自己装扮成女人时，她就知道，会有这么一天。\n第二个故事说的是一个有点恋尸意味的女人的爱情故事。Lily的妈妈是自杀死的，她觉得妈妈的死是快乐的，是妈妈的解脱。后来，她迷恋上了死亡，并选择了一份特别的工作，做死尸化妆师。后来她恋爱了男友劝她放弃这份工作，但被她拒绝了。一日，男友跟到了她做事的地方，并且似乎发现了她的异常举动。男友突然变得心神不定。深夜，Lily来找她，在他家中，他说她有病，劝她应该去看看心理医生，可她并不认同。第二天，男友显得那样疲惫。他打电话给Lily，让Lily来他家里，说是有礼物送给她。可当她来到他家中时，却发现男友已经上吊自杀了。原来男友想要送给她的礼物，是男友自己的尸体。至于他为什么要送这么一份礼物给她，他在电话里说：“喜欢你，就送给你咯。”也许是他太爱她，他曾恳求过她嫁给他，当他知道她有这么一种嗜好后，他六神无主，他惊慌失措，他完全失控，选择了自杀，将自己一具冰冷冷的尸首，留给自己喜欢的她。故事最后，她静静地坐在沙发上点燃一根香烟，默默地抽着，泪水湿润了她的眼睛，眼泪滴落下来，也许经历过这件事后，他应该悔过了，她已经悔过了，尽管一直眷恋死亡，但当她喜欢的男人真正死去后，她是伤心的，他为她而死，只因她眷恋死亡。\n两种变态，两个故事，两个悲惨的结局，让人看过之后，确实很不是滋味。电影通过两种不同寻常的人的故事，向观众展开了两段鲜为人知的故事。在现实生活中，这类特殊的人群是否能够得到人们的尊重，得到幸福？","侯永财","","","周蕾","趙敏","林保怡","林偉"
"猛鬼卡拉OK","1997","1308023","喜剧","恐怖","","5.6","新天地卡拉OK於一年前的盂兰节发生大火，二十多人丧命。在他们的一周年忌辰，他们要找仇人报复。CID左轮与鸡翼在侦查卡拉OK纵火案时误闯鬼域。女鬼红鞋求二人引元凶法兰西到来，但法有佛咒护身，二人唯有请Madam徐色诱法，令他除去佛咒,没了佛咒的护身,被害死的鬼魂全都出来把法兰西五马分尸,","邓衍成","","","陶大宇","黎耀祥","陈法蓉","钟甄"
"旺角大家姐","1994","3148529","动作","喜剧","恐怖","4.7","旺角大家姐被砍死后，其下属定制了100个纸人为其陪葬。纸人工黄莎莉因偷懒而没有按时完成任务，搭上了她师傅做的四个完美纸人。岂料这四个纸人是有灵魂的...\n砍死大家姐的古惑仔严冬正被女友要求退出江湖，但好友被杀令他不得不去报仇，没想到这一切都是大家姐魂魄的计谋...\n阿财是大家姐手下的胆小古惑仔，他因抽中了生死签而要为大家姐杀掉警方保护的证人。阿财带着小弟们去求大家姐放过他，不料错手杀死了大家姐...","郑伟文","","","苑琼丹","郑婉雯","张耀扬","林文龙"
"自梳","1997","1304648","剧情","爱情","同性","8.4","一段穿越50年时空的真情。两个女人的苦难与爱恨，让人心碎却也心醉。现代女性阿慧（李绮虹饰）从美国学习建筑业归来，在香港与大陆间经营事业，是个新时代的女强人。其男友（赵文煊饰）也是其下属，二人感情渐淡，男友移情别恋。阿慧伤心却也无奈。阿慧父亲委托阿慧陪其幼年时的奶妈欢姑（归亚蕾饰）回乡探旧友，两人一见面就针锋相对，相处不太愉快。随着旅程的进行，二人矛盾不断，却也渐渐磨合。欢姑在开导感情脆弱的阿慧时，道出了一段隐藏在心底的往事。\n40年代的广东顺德，女子还生活在男权制的枷锁下。年轻的意欢（杨采妮饰）被父亲卖于地主，她宁死不从，被途经路过的好心人，杏花楼妓女玉环（刘嘉玲饰）救下。玉环是当地织布厂厂主陈耀宗（董玮饰）的八姨太，与其他太太明争暗斗不断，却将意欢认为知己，二人无话不谈。意欢与青梅竹马的恋人（钱嘉乐饰）两情相悦却难成眷属。而玉环亦被丈夫出卖，成为军阀谈生意的玩物，愤怒之下，她离开了陈家。意欢对玉环不离不弃，令她十分感动，感情渐渐超越了友谊。而此时意欢与恋人在“买门槛”之夜出轨，玉环又担心又生气，终于忍不住告诉了意欢自己心底的秘密。有情人能否终成眷属？两个女人之间到底有什么秘密？阿慧能否度过情关？而欢姑苦苦寻找了50年的人又是谁？\n《自梳》是大导演张之亮的名作，朴实无华却感人肺腑，人性刻画深刻，对时代的敏感度也可见一二，是国产女同电影的最佳之作。©豆瓣","张之亮","","","刘嘉玲","杨采妮","归亚蕾","李绮虹"
"偷情男女","","3763243","","","","","","","","","","","",""
"误人子弟","1997","1299998","喜剧","爱情","","7.1","阿林（林海峰 饰）一直以来都梦想着能够手执教鞭站上讲台成为教书育人的老师。如今，他的理想终于成为了现实，可是直到此时，他才发现，现实是如此的枯燥和残酷。阿林每日要面对的是调皮的学生和机械化的教学任务，没过多久，阿林的热忱和理想就完全的被磨灭了。\n阿黄（黄秋生 饰）是阿林的同事兼好友，身为单身爸爸的他和五岁的儿子过着相依为命的生活。某日，学校里新调来了漂亮开朗的李老师（徐子淇 饰），李老师的出现让阿林和阿黄在苍白的生活里看到了新的色彩。阿林和阿黄同时喜欢上了李老师，但得知了阿黄的心意，阿林决定默默的退出。©豆瓣","叶伟信","","","林海峰","黄秋生","徐子淇","张达明"
"档案X杀人犯","1997","1307352","动作","","","6.1","林雨峰（元彪 饰）在一家跨国企业里担任保安经理的职位，一天，他于意外之中目睹了一场凶杀。被派往公司查账的李小姐身受重伤，在试图抢救李小姐的过程中，林雨峰被后者抓伤，因为这伤口，林雨峰成为了这场案件的头号嫌疑人，最终被判处死刑。\n清白无辜的林雨峰不甘心就这样枉死，于是逃回了国内，中国警方派出警官骆彬，联手菲律宾方面的罗莎里奥督查一起调查案件。逃亡中的林雨峰暗中找到了前妻阿珊（宣萱 饰），恳求她协助自己调查事件的真相，阿珊和林雨峰虽然已经离婚，但心里还是爱着前夫，于是鼎力相助，哪知道自己正一步一步的走入陷阱之中。©豆瓣","刘观伟","徐小健","","元彪","宣萱","张丰毅",""
"聊斋艳谭之幽媾","","3152358","","","","","","","","","","","",""
"特种飞虎","1997","5106381","剧情","动作","","0","黄家乐是飞虎队的狙击手，在一次行动中，乐未能及时解决匪徒，以致同伴崇邦被炸聋，乐因此被革职，而上司Joe也被迫提早退休。同伴Dicky因不满上司的过份惩罚，愤而辞职，旅居马尼拉当保镖。马尼拉富商黄人贵女儿被Tiger掳去，勒索三千万美金，贵重金聘请Dicky组特种飞虎救人。救人当晚各人就位，崇发现低估了Tiger之火力，逐马上通知各人，无奈Joe的对讲机亦在救人途中失掉了，各人被强大火力围困，虽然终能逃脱，但Joe己中弹死在崇邦怀中，各人痛定思痛从新振作，在严密部署下，再一次杀入贼巢，救出贵女，这时，贵己准备手枪迎接各人……","曹荣","","","徐濠萦","黄家诺","于荣光",""
"热血最强","1997","1299036","剧情","喜剧","爱情","6.7","简　　介\n青年干探铁男（古巨基）在一次放蛇行动中认识了私钟妹Fanny（杨采妮），Fanny常对人说她有一杀手男朋友会来带她走。Fanny利用铁男过骨，铁男喜欢Fanny，甘愿被她利用，传说中的杀手（巫奇）回来了，他杀死了黑社会集团大佬并带Fanny离开，被黑社会包围，铁男谨慎地布署，应付危机。\n幕后制作\n英雄动作片的类型，细节丰富生动，人物充满趣味。人物性格出人意料，从铁男的成长故事中，引出恋情、友情、父亲情结，以及个人职业成长与勇气培养的话题。全片从男主角的主观角度出发，反映了男主角主观世界的一厢情愿。梁柏坚曾经与吴宇森长期合作，1995年起摆脱吴宇森的影子另起炉灶。梁柏坚开始独立执导影片起，便与在著名编剧陈庆嘉合作。《热血最强》在1998的香港电影评论学会奖上受到好评，陈庆嘉因此获得了第四届香港电影评论学会奖最佳编剧称号，该片也同时获得了第四届香港电影评论学会奖推荐电影奖。","梁柏坚","","","古巨基","莫文蔚","杨采妮","曾志伟"
"四月四日","1997","1302471","剧情","恐怖","","6","女孩婷婷好几天没有去上课了，班主任徐老师决定家访，没想到在婷婷家经营的棺材铺里等待着她的竟然是婷婷家人的尸体，徐老师疯了，而婷婷无论如何也不愿意开口吐露一个字。警方判定徐老师为案件的凶手，将无人照拂的婷婷送入了孤儿院由社工萨姆（黄卓玲 饰）负责。\n然而，自从婷婷住进孤儿院后，萨姆的身边开始接二连三的出现了许多不可思议的古怪事件。不仅如此，婷婷诡异的举动让萨姆开始怀疑，她并不是一个单纯的因为受到过度惊吓而自闭的女孩。之后，孤儿院的校工莫名坠楼身亡，古怪的是，人们纷纷都认定萨姆就是凶手，萨姆就这样被关进了拘留所。©豆瓣","钱升玮","","","黄子华","罗兰","黄卓玲","张同祖"
"黑狱断肠歌之砌生猪肉","1997","1394466","犯罪","","","7.1","六十年代的香港警界贪污成风，导致黑狱重重，《正报》记者程安（梁朝伟 饰）撰文揭露警界黑幕，被探长张耀祖（吴毅将 饰）视为眼中钉。张耀祖陷害程安藏毒，使其入狱，更将程的女友小慈（张文慈 饰）玷污。程安在狱中作为帮派人士之外的“羊”，虽有羊头飞机木（吴孟达 饰）看顾，也受尽大佬们侮辱。程安凭借正气与知识为犯人声张权利，逐渐获得大佬们尊重，狱中生活有所好转。不久看守“无人性”（林国斌 饰）将犯人“三只脚”（徐锦江 饰）害死，程安借报界朋友使三只脚冤仇得雪。小慈依靠另一探长势力将张耀祖下狱，沦为犯人的张耀祖计划在狱中报复程安，两人的对决在所难免……©豆瓣","邓衍成","","","梁朝伟","吴孟达","林国斌","吴毅将"
"G4特工","1997","1298125","动作","","","6","阿羿（张智霖 饰）是一名特警，执行任务时偶然发现了某公司老板跟韩国的激进分子有密切的联系，更打算从台湾偷运武器到香港。阿羿很快掌握到情报并与之展开了搏斗，不料他的领队晟（黄秋生 饰）在枪林弹雨正牺牲了，首犯金也逃脱了。\n后来阿羿转职加入了G4行列，任务是保护政府要员的安全。每天劳碌工作的他无暇顾及女友凯莉（李若彤 饰），两人之间的感情出现裂痕。\n可是阿羿没有忘记要为自己当年的好队友报仇，正在这个时候，阿金又出现了，更打算再次与韩国分子联手。阿羿势要抓紧机会，为好友报仇，将犯罪分子绳之于法。©豆瓣","林超贤","","","张智霖","黄秋生","李若彤","陈法蓉"
"夜半3点钟","1997","1479884","喜剧","恐怖","","5.7","影片由三个故事组成：\n1.一名五年级的女生被同学怀疑偷了名牌书包而自杀身亡，女记者（李绮虹 饰）奉命追查这起事故。当她来到了小女孩所住的屋村时，一邻居说自己常在半夜三点钟见到女孩出现，该女记者决定在这恐怖的气氛中一探到底。\n2.四名女孩（陈彦行、黄纪莹、纪炎炎、汤宝如）相约到长洲度假。但当时是旅游旺季，当她们到达长洲后已经找不到住处，不知情的她们在情急的情况下租下了有名的鬼屋，到了半夜三点钟，她们确实看到了些令人心寒的东西……\n3.维修工人大烂疮（陈小春 饰）与阿金（张达明 饰）在修理电梯时找到了一条金项链。两人欣喜并私分了项链。一晚，他们在工地里遇到了恐怖的事。©豆瓣","钱永强","","","陈小春","李绮虹","张达明","陈彦行"
"恐怖鸡","1997","1472532","犯罪","惊悚","恐怖","7.4","某雨夜，深圳一名妓女斯琴爱儿被女通缉犯叶小雁（吴倩莲 饰）狠狠的勒死了，小雁为的是得到斯琴爱儿的身份。小雁乔装成爱儿的样子，顺利通过了海关到达了香港，报失了身份证后，小雁成功取得了爱儿的身份。爱儿本身有个香港老公才得到了香港居民的身份，此时爱儿的老公也在苦苦等候妻子抵步。\n小雁选中了嫖客陈启明（黎耀祥 饰），启明是个计程车司机，离异后把女儿交给母亲抚养很少过问。小雁首先把启明撞成残废，然后潜入了他的家中把他禁锢，详细询问了他的身世。怎料启明的母亲前往探望儿子，凶狠的小雁为了计划，把启明的母亲杀害了，更骗走了启明的女儿。\n在小雁领取身份证当天，爱儿的丈夫发现了小雁的嫌疑，一直跟踪她至启明的家中。打斗中小雁的丈夫（陈豪 饰）出现了，原来他们夫妇俩同时通缉犯，并要得到启明的身份与他的双手……©豆瓣","曾瑾昌","","","吴倩莲","黎耀祥","陈豪","黄文慧"
"生日多恋事","1997","3081410","动作","","","5.2","小师傅（吴奇隆饰）生日当天，其好友为其庆祝，喝得大醉并结伴到旅馆召妓享受人生。小师傅害羞不敢有所行动，又看妓女阿云（吴辰君饰）很可怜，正想离开，却碰上警察查房，一阵混乱下两人分别逃走，却又老是碰在一起，阿云不幸扭伤了脚，小师傅于心不忍下带她回自己家躲藏。以后几天，小师傅为阿云疗伤，细心照顾，同住一屋檐下却绝无非份之举动，阿云对其情愫渐生，小师傅亦同。阿云是被人蛇集团骗来香港卖淫的，初次被迫接客就遇到了善良的小师傅，小师傅为救其出火坑，先是透过友人，请其在黑道的叔叔出面帮忙，然而集团大哥不卖面子，还故意刁难，小师傅为筹钱伤透脑筋。为免小师傅为自己受苦受难，阿云无奈留书离开，回到集团中受控制。小师傅为自己救不了阿云而灰心丧志，直到被友人一席话点醒，独闯蛇窟击败众打手救出阿云，取回她的护照。此举让集团大哥大为发火，强逼小师傅友人问出其住处，同时间小师傅已带阿云欲回大陆，大哥找不到两人又找到小师傅祖母逼问，正危急间……","陈会毅","","","吴奇隆","吴镇宇","吴辰君",""
"十五亿杀人网络","1997","1305063","动作","犯罪","惊悚","5.6","剧情描述叶芳华是香港一家基金公司的经理，她为了巩固在公司中的地位，私自调了一亿美元参予收购印尼油井计划，但合作公司却声称并无此计划。叶飞往印尼了解实情，发现合作人周文健并非当初在港洽谈计划的人，而周也被骗巨款。","邓衍成","杨逸德","","叶芳华","周文健","彭丹",""
"初缠恋后的2人世界","1997","1308174","剧情","","","7.8","风格别致的伪自传片，由两个故事组成。第一个故事的主角是一个梦游少女（李维维 饰），她每晚梦游都会游走于不同的地方，一天她突发奇想在头上装了一个摄像头，于是她白天的所有事就变成了观看她与神经质男孩（金城武 饰）在夜晚的奇遇，渐渐地他们相爱了，但是各有问题的两个人能不能走在一起呢？第二段故事讲的是李一平（葛民辉 饰）经过了不成功的初恋，对初恋情人赵美娜（莫文蔚 饰）又爱又恨不能忘怀，他带着负罪感躲藏了多年，但是有一天还是被美娜发现了行踪，害怕被暗杀的一平陷入了焦虑。\n本片是葛民辉自导自演的处女作，值得一提的是本片的监制是王家卫，摄影是杜可风，编剧是日后转作导演的叶念琛，全片风格深得王家卫真传。©豆瓣","葛民辉","","","葛民辉","金城武","莫文蔚","李维维"
"憨星先生","1997","1303715","喜剧","科幻","","5.5","導演馬偉豪將Moon方及雲海拍成電影""戇星先生""...\n大學生卡路與男友到離島度假，不幸被外星人擄走作交配實驗，她以為是做夢，回家後腹部竟然隆起，產下怪嬰，卡路決心把怪嬰拋棄，怪嬰在瞬間內長大成人，並擁有特殊能力。一次機緣認識UFO學會會長欣，欣一直沉迷於外星人研究，渴望與外星人接觸，而怪嬰卻偷偷對欣產生．．","马伟豪","","","袁咏仪","葛民辉","冯德伦",""
"超级无敌追女仔2狗仔雄心","1997","3211018","喜剧","爱情","","5.6","屈周刊专揭人私隐，公司拥有一队训练有素的狗仔队，行动如职业特工队，随时候命四处搜罗天下丑闻。队长辛力啤与队员黑仔程和林谂临，受命跟踪四人女子乐队，到船上采访她们的行为举动，三人与乐队成员竟产生情愫，由追料变成追女仔，更与西周刊的狗仔队展开采访战。","曹建南","","","杨恭如","吴辰君","关秀媚","张文慈"
"黑金","1997","1292962","犯罪","","","7.7","调查局机动组组长方国辉（刘德华）为人干练嫉恶如仇，与手下对周朝先（梁家辉）经营的电玩场进行监拍时，拿到其经营地下赌场的证据，将其告上法庭，岂料法官被收买，周朝先被判无罪当庭释放。与黑金挂勾的侯部长（李立群）暗中施压，调查局勒令方国辉休假，停止对周朝先的调查。\n周朝先为进一步控制台湾的政治，在记者会上公开声明要退党参选立法委员，欲与代表党竞选的黑帮老大丁宗树对着干。方国辉沮丧之际，得电视台女记者凌飞（吴辰君）和法务部冯部长的鼓励重回工作岗位，却被丁宗树盯上，欲将他杀死后再嫁祸周朝先，好一石二鸟。©豆瓣","麦当杰","","","刘德华","梁家辉","孙佳君","吴辰君"
